ID;Brand;Price
5882;Subaru;71407
5883;Porsche;11300
5884;Kia;48592
5885;Nissan;64831
5886;Kia;10864
5887;Honda;48827
5888;Ford;11136
5889;BMW;62672
5890;Land Rover;69097
5891;Jeep;14452
5892;Hyundai;45438
5893;Toyota;43890
5894;Volkswagen;32349
5895;Mercedes-Benz;26712
5896;Audi;16518
5897;Tesla;49851
5898;Toyota;60884
5899;Nissan;22268
5900;Volvo;38455
5901;Honda;21245
5902;Lexus;25077
5903;Mazda;47332
5904;BMW;27633
5905;Tesla;26356
5906;Volvo;73793
5907;Hyundai;61329
5908;Nissan;44564
5909;Toyota;8527
5910;Hyundai;35903
5911;Tesla;48551
5912;BMW;47308
5913;Ford;49162
5914;Porsche;12129
5915;Jeep;16811
5916;Jeep;12328
5917;Jaguar;49750
5918;Volvo;66774
5919;Lexus;79678
5920;Audi;57480
5921;BMW;42607
5922;Volkswagen;29077
5923;Chevrolet;70882
5924;Land Rover;26839
5925;Volkswagen;38812
5926;Toyota;24195
5927;Kia;66835
5928;Kia;54479
5929;Subaru;39345
5930;Mazda;39288
5931;Tesla;79890
5932;Honda;22274
5933;Volvo;38201
5934;Audi;27779
5935;Land Rover;27712
5936;Chevrolet;51604
5937;Hyundai;20037
5938;Mercedes-Benz;24244
5939;Tesla;73185
5940;Land Rover;41143
5941;Ford;44821
5942;Honda;13526
5943;Toyota;53236
5944;Porsche;33325
5945;Jaguar;70645
5946;Volvo;41960
5947;Chevrolet;68479
5948;BMW;65835
5949;Mazda;12033
5950;Ford;63069
5951;Lexus;53022
5952;Tesla;66062
5953;Porsche;19440
5954;Tesla;8794
5955;Land Rover;70618
5956;Jaguar;33347
5957;Audi;60254
5958;Nissan;64938
5959;Ford;19744
5960;Audi;19882
5961;Nissan;38795
5962;Porsche;28473
5963;Kia;48777
5964;Mazda;58739
5965;Jaguar;55594
5966;Mazda;65445
5967;Mercedes-Benz;8251
5968;Honda;44609
5969;Lexus;19501
5970;Honda;14659
5971;Honda;22888
5972;Porsche;11002
5973;Volkswagen;77010
5974;Volvo;29508
5975;Toyota;75691
5976;Toyota;27117
5977;Mercedes-Benz;13757
5978;Honda;27087
5979;Volkswagen;47701
5980;Lexus;77742
5981;Audi;41558
5982;Hyundai;5030
5983;Chevrolet;67226
5984;Toyota;69990
5985;Jeep;13647
5986;Jaguar;64815
5987;Tesla;8686
5988;Chevrolet;7612
5989;Land Rover;18217
5990;Land Rover;20153
5991;Subaru;38228
5992;Kia;38255
5993;Mazda;45428
5994;Porsche;9126
5995;Audi;40761
5996;Toyota;43241
5997;Jaguar;44732
5998;Volkswagen;52655
5999;Kia;17210
6000;Land Rover;76941
6001;Lexus;57891
6002;Jeep;73479
6003;Kia;23602
6004;Porsche;22686
6005;Volkswagen;77353
6006;Volkswagen;64609
6007;Land Rover;38700
6008;Volvo;37112
6009;BMW;8239
6010;Jaguar;26186
6011;Land Rover;11552
6012;Toyota;46767
6013;Toyota;36265
6014;Toyota;60951
6015;Volvo;14992
6016;Volvo;75175
6017;Tesla;32839
6018;Nissan;51061
6019;Volvo;79489
6020;Hyundai;6769
6021;Chevrolet;57933
6022;Porsche;38156
6023;Kia;60201
6024;Subaru;17829
6025;Chevrolet;6821
6026;Jeep;11219
6027;Ford;36776
6028;Mercedes-Benz;17584
6029;Toyota;51976
6030;Lexus;39814
6031;Audi;74405
6032;Nissan;63592
6033;Volkswagen;5141
6034;Nissan;14860
6035;Nissan;79013
6036;Subaru;13093
6037;Hyundai;20192
6038;Kia;21211
6039;Tesla;34274
6040;BMW;66725
6041;Volvo;9944
6042;Subaru;29795
6043;Porsche;43098
6044;Honda;42591
6045;Lexus;48082
6046;Subaru;10516
6047;Jaguar;66434
6048;Volvo;49258
6049;Hyundai;8502
6050;Honda;36843
6051;Land Rover;54070
6052;Mazda;53610
6053;Nissan;51806
6054;Subaru;44686
6055;Land Rover;5897
6056;Lexus;35544
6057;Toyota;11701
6058;Honda;10873
6059;Kia;35777
6060;Volkswagen;78633
6061;Porsche;50115
6062;Honda;20704
6063;Porsche;67010
6064;Kia;71365
6065;Audi;49419
6066;Lexus;39633
6067;Volvo;39750
6068;Kia;68433
6069;Lexus;51651
6070;Ford;59102
6071;Chevrolet;46995
6072;Volvo;42440
6073;Jeep;30401
6074;Lexus;30134
6075;Mercedes-Benz;76788
6076;Ford;62157
6077;Land Rover;41485
6078;Jeep;45011
6079;Kia;26613
6080;Jeep;46574
6081;Tesla;26132
6082;Ford;54657
6083;Tesla;29609
6084;Toyota;55437
6085;Volkswagen;57486
6086;Chevrolet;52923
6087;Tesla;36767
6088;Volkswagen;27593
6089;Tesla;39075
6090;Volkswagen;27606
6091;Nissan;59312
6092;Volkswagen;40961
6093;Audi;25578
6094;Volvo;51600
6095;Nissan;44669
6096;Porsche;76915
6097;BMW;78461
6098;Chevrolet;22248
6099;BMW;60302
6100;Porsche;33989
6101;Chevrolet;19561
6102;Jeep;12251
6103;Jaguar;54287
6104;Tesla;33757
6105;Lexus;33107
6106;Toyota;76730
6107;Chevrolet;25123
6108;Kia;65466
6109;Nissan;9864
6110;Toyota;51254
6111;Honda;62140
6112;Porsche;18960
6113;Audi;7536
6114;Hyundai;9345
6115;Audi;8101
6116;Toyota;59433
6117;Porsche;33456
6118;Jaguar;66181
6119;Volkswagen;8699
6120;Nissan;40178
6121;Subaru;27920
6122;Volkswagen;64030
6123;Volkswagen;41606
6124;Nissan;22633
6125;Tesla;77217
6126;Kia;58794
6127;Audi;72566
6128;Hyundai;50304
6129;Volkswagen;78878
6130;Tesla;11547
6131;Lexus;29795
6132;Lexus;54550
6133;Kia;78578
6134;Ford;9890
6135;Toyota;23399
6136;Mercedes-Benz;44483
6137;BMW;31365
6138;Jaguar;67043
6139;Toyota;60909
6140;Honda;65136
6141;Ford;39717
6142;Porsche;48967
6143;Jeep;48464
6144;Honda;29717
6145;Land Rover;29918
6146;Subaru;75484
6147;Tesla;70384
6148;Subaru;56075
6149;Subaru;50362
6150;Land Rover;24720
6151;Mercedes-Benz;61821
6152;Mercedes-Benz;26280
6153;Lexus;15512
6154;Toyota;51281
6155;Mercedes-Benz;28518
6156;Lexus;74816
6157;Subaru;56055
6158;Jeep;15370
6159;Lexus;56758
6160;Mazda;35974
6161;Volvo;62089
6162;Toyota;28353
6163;Chevrolet;58279
6164;Kia;24913
6165;Mazda;61916
6166;Volvo;57008
6167;Audi;34919
6168;Hyundai;16469
6169;Honda;74951
6170;Porsche;35233
6171;Toyota;73010
6172;Mazda;66729
6173;Mazda;43523
6174;Hyundai;67259
6175;Land Rover;54271
6176;Subaru;51915
6177;Toyota;38121
6178;Hyundai;56662
6179;Volkswagen;48222
6180;Volkswagen;6285
6181;BMW;10774
6182;Ford;78405
6183;Toyota;47717
6184;Subaru;58849
6185;Tesla;8700
6186;Volvo;6191
6187;Audi;58629
6188;Volkswagen;7443
6189;Chevrolet;48675
6190;Honda;6713
6191;Subaru;77173
6192;Honda;60487
6193;Hyundai;53221
6194;Jaguar;78313
6195;Volkswagen;42869
6196;Lexus;21940
6197;Tesla;50870
6198;Volkswagen;52207
6199;Jaguar;42602
6200;Tesla;74247
6201;Jeep;74488
6202;BMW;79475
6203;Hyundai;7808
6204;Toyota;48433
6205;Toyota;71774
6206;Nissan;56632
6207;Chevrolet;63240
6208;Mercedes-Benz;78252
6209;Volkswagen;41133
6210;Volvo;57515
6211;Audi;7853
6212;Volvo;60653
6213;Subaru;23887
6214;Nissan;67851
6215;Porsche;64936
6216;Porsche;63756
6217;Lexus;78285
6218;Jeep;74564
6219;Mercedes-Benz;16468
6220;Chevrolet;71890
6221;Hyundai;53922
6222;Kia;69933
6223;BMW;68829
6224;Jaguar;17070
6225;Nissan;60088
6226;Land Rover;66964
6227;Hyundai;75208
6228;Honda;53035
6229;Lexus;50972
6230;Porsche;75331
6231;Honda;34269
6232;Land Rover;14850
6233;Volkswagen;67592
6234;Volvo;66020
6235;Jeep;68503
6236;Jeep;25568
6237;Jaguar;35408
6238;Audi;67931
6239;Jeep;67896
6240;Honda;8214
6241;Tesla;7317
6242;Jeep;69036
6243;Toyota;67551
6244;Volvo;48961
6245;Lexus;29790
6246;Ford;34188
6247;Lexus;20440
6248;Ford;34651
6249;Jeep;30050
6250;Audi;64310
6251;Volvo;57569
6252;Tesla;22491
6253;Ford;14709
6254;Land Rover;36758
6255;Volkswagen;35180
6256;Hyundai;24002
6257;Tesla;31929
6258;Nissan;62281
6259;Nissan;37458
6260;Toyota;13442
6261;Kia;29896
6262;Jeep;7090
6263;Audi;56847
6264;Ford;78556
6265;Volkswagen;46099
6266;Mazda;56916
6267;Volkswagen;18846
6268;Jaguar;21638
6269;Porsche;78885
6270;Mazda;66120
6271;Toyota;66766
6272;Toyota;17939
6273;Jaguar;9788
6274;Audi;55676
6275;BMW;33709
6276;Jeep;67772
6277;Audi;16872
6278;Porsche;42130
6279;BMW;64251
6280;Mazda;34500
6281;Volkswagen;69757
6282;Kia;37593
6283;Volvo;30400
6284;Subaru;62202
6285;Land Rover;56236
6286;Kia;24318
6287;Jeep;40037
6288;Jeep;34607
6289;BMW;40685
6290;Jaguar;60980
6291;BMW;25267
6292;Land Rover;27970
6293;Mazda;12035
6294;Land Rover;68699
6295;Land Rover;36584
6296;Mazda;54862
6297;Volkswagen;23820
6298;Volvo;52954
6299;Hyundai;72869
6300;Honda;66549
6301;Jeep;72381
6302;Mazda;22310
6303;Lexus;64568
6304;Lexus;30968
6305;Lexus;62676
6306;Mazda;41866
6307;Volkswagen;27313
6308;Audi;64574
6309;Porsche;63850
6310;Hyundai;38496
6311;Kia;68815
6312;Jaguar;68599
6313;Tesla;63886
6314;Audi;72475
6315;Land Rover;14272
6316;Nissan;13474
6317;Chevrolet;7232
6318;Honda;43661
6319;Hyundai;73182
6320;Toyota;54880
6321;Hyundai;48104
6322;Mercedes-Benz;16892
6323;Kia;68428
6324;Volvo;64809
6325;BMW;52536
6326;Tesla;36411
6327;Hyundai;35989
6328;Tesla;78538
6329;Tesla;41239
6330;Volvo;35952
6331;Lexus;16454
6332;Volkswagen;46716
6333;Jaguar;27876
6334;Lexus;42911
6335;Mazda;57357
6336;Porsche;63070
6337;Jeep;37310
6338;Jaguar;29844
6339;Jaguar;53129
6340;Jeep;59069
6341;Chevrolet;66220
6342;Volvo;66433
6343;Volvo;54507
6344;BMW;27479
6345;Ford;33335
6346;Subaru;48116
6347;Land Rover;5814
6348;Porsche;15711
6349;Tesla;50308
6350;Mazda;18851
6351;Tesla;15892
6352;Porsche;24068
6353;Lexus;78313
6354;Volkswagen;77180
6355;Audi;33167
6356;Honda;16636
6357;Jaguar;57963
6358;Mazda;66985
6359;Honda;63382
6360;Honda;10760
6361;Kia;77862
6362;Audi;62179
6363;Lexus;72770
6364;Kia;55195
6365;BMW;77386
6366;Volvo;48082
6367;BMW;29898
6368;Audi;66428
6369;Porsche;77827
6370;Honda;13540
6371;Mazda;74265
6372;Mazda;16691
6373;Subaru;38979
6374;Volkswagen;26060
6375;Volvo;58267
6376;Volvo;47972
6377;Land Rover;26546
6378;Hyundai;13306
6379;Audi;56040
6380;Tesla;79934
6381;Porsche;41896
6382;Ford;73290
6383;Kia;9345
6384;Hyundai;12479
6385;Volkswagen;73453
6386;Mazda;61197
6387;Jeep;10361
6388;Kia;64665
6389;Lexus;34479
6390;Hyundai;61536
6391;Audi;21447
6392;Subaru;19203
6393;Kia;8833
6394;Land Rover;18390
6395;Honda;20715
6396;Land Rover;44862
6397;Honda;23641
6398;Mercedes-Benz;25278
6399;Volkswagen;26545
6400;Ford;5298
6401;Mercedes-Benz;49315
6402;Chevrolet;34797
6403;Chevrolet;28606
6404;Nissan;20302
6405;Volkswagen;38144
6406;Porsche;30867
6407;Volkswagen;7532
6408;Lexus;57961
6409;Mazda;20959
6410;Kia;72160
6411;Mazda;49293
6412;Honda;11293
6413;Chevrolet;66312
6414;Lexus;75036
6415;Tesla;29135
6416;Volvo;38592
6417;Mercedes-Benz;21119
6418;Mercedes-Benz;31722
6419;Audi;19059
6420;Land Rover;16776
6421;Volvo;72672
6422;Chevrolet;71307
6423;Audi;30987
6424;Jeep;43307
6425;Subaru;50298
6426;Honda;11119
6427;Nissan;49994
6428;Jeep;18008
6429;Toyota;22673
6430;Volvo;16315
6431;Chevrolet;65115
6432;Honda;26799
6433;Volvo;19604
6434;Audi;38238
6435;Volkswagen;34747
6436;BMW;54711
6437;Land Rover;74529
6438;Honda;74839
6439;Land Rover;68448
6440;Nissan;54207
6441;Land Rover;60579
6442;Ford;71038
6443;Jaguar;34197
6444;Ford;7783
6445;Tesla;38834
6446;Ford;20060
6447;BMW;22865
6448;Mercedes-Benz;30963
6449;Lexus;23570
6450;Volvo;61322
6451;Porsche;41812
6452;Volvo;19088
6453;Subaru;10469
6454;Mazda;73068
6455;BMW;76223
6456;BMW;36804
6457;Honda;46375
6458;Jeep;30957
6459;Land Rover;11192
6460;Honda;69703
6461;Audi;72659
6462;Tesla;33671
6463;Nissan;76352
6464;Ford;54324
6465;Volvo;8572
6466;Porsche;15849
6467;Porsche;40824
6468;Mazda;66977
6469;Chevrolet;42325
6470;Land Rover;10723
6471;Kia;56350
6472;Honda;19229
6473;Hyundai;18123
6474;Volvo;26867
6475;Jaguar;68479
6476;Chevrolet;57831
6477;Land Rover;9081
6478;Lexus;10827
6479;Audi;16014
6480;Chevrolet;43634
6481;Land Rover;13381
6482;Tesla;16940
6483;Mazda;65435
6484;Porsche;23779
6485;Audi;11486
6486;Mazda;63258
6487;Kia;39085
6488;Land Rover;52336
6489;Volkswagen;5602
6490;Hyundai;39152
6491;Porsche;73922
6492;Toyota;20610
6493;Kia;32930
6494;Honda;25363
6495;BMW;5892
6496;Mercedes-Benz;67233
6497;Land Rover;12289
6498;Lexus;55781
6499;Land Rover;38355
6500;Mazda;74258
6501;Volvo;41858
6502;Toyota;48827
6503;BMW;47308
6504;Volkswagen;64234
6505;Kia;65127
6506;Tesla;50483
6507;Subaru;37771
6508;Mazda;53033
6509;Mazda;79999
6510;Audi;9946
6511;Volvo;76972
6512;Subaru;38636
6513;Volvo;29569
6514;Mercedes-Benz;59214
6515;Volvo;20730
6516;Tesla;68347
6517;Lexus;36711
6518;Land Rover;11046
6519;Subaru;41172
6520;Porsche;16295
6521;BMW;44823
6522;Mazda;66532
6523;Tesla;26299
6524;BMW;27207
6525;Mercedes-Benz;33854
6526;Toyota;77719
6527;Land Rover;41476
6528;Land Rover;65981
6529;Ford;72515
6530;Audi;77688
6531;Lexus;53710
6532;Jaguar;77972
6533;Honda;10920
6534;Volvo;16129
6535;Lexus;34362
6536;Tesla;48796
6537;Volvo;61420
6538;Lexus;54293
6539;Jeep;19430
6540;Mercedes-Benz;67867
6541;Honda;59701
6542;Nissan;12082
6543;Volkswagen;51812
6544;Toyota;73937
6545;Porsche;24324
6546;Volkswagen;39718
6547;Land Rover;71333
6548;Subaru;10122
6549;Ford;37949
6550;Porsche;37329
6551;Jaguar;65387
6552;Volkswagen;26588
6553;Hyundai;62984
6554;Audi;12035
6555;Tesla;15691
6556;Porsche;38368
6557;Chevrolet;24648
6558;Subaru;11218
6559;Audi;19561
6560;Hyundai;46170
6561;Mazda;38851
6562;Chevrolet;9024
6563;Mazda;7350
6564;Porsche;32773
6565;Jeep;53311
6566;Volkswagen;62222
6567;Volvo;7235
6568;Audi;36371
6569;Volvo;54173
6570;Volkswagen;28742
6571;Volvo;14448
6572;Porsche;11727
6573;Subaru;42737
6574;Jaguar;31899
6575;Jaguar;9048
6576;Nissan;46745
6577;Toyota;53575
6578;Toyota;36738
6579;Kia;25458
6580;Volkswagen;65787
6581;Tesla;70195
6582;Chevrolet;51673
6583;Honda;76092
6584;Ford;77453
6585;Kia;56928
6586;Honda;31365
6587;Honda;6044
6588;Mercedes-Benz;49541
6589;Kia;46164
6590;Lexus;19335
6591;Porsche;74232
6592;Chevrolet;76432
6593;Kia;65346
6594;Audi;72982
6595;Chevrolet;77592
6596;Jaguar;26130
6597;Honda;72647
6598;Nissan;21177
6599;Chevrolet;63740
6600;Subaru;53066
6601;Honda;45010
6602;Porsche;26102
6603;Porsche;42931
6604;Toyota;75771
6605;Kia;71307
6606;Mercedes-Benz;35720
6607;Nissan;79731
6608;Mazda;64108
6609;Mazda;17745
6610;BMW;11592
6611;Ford;69010
6612;Volkswagen;12621
6613;Jeep;6939
6614;Chevrolet;42689
6615;Tesla;23835
6616;Mazda;40282
6617;Audi;57585
6618;Jeep;41994
6619;Mercedes-Benz;15410
6620;Porsche;79706
6621;BMW;32970
6622;Lexus;18802
6623;Audi;31224
6624;Porsche;42282
6625;Land Rover;26933
6626;Toyota;30394
6627;Ford;14198
6628;BMW;18313
6629;Audi;58304
6630;Kia;61022
6631;Mazda;64890
6632;Land Rover;11010
6633;Volvo;16362
6634;Kia;48688
6635;Toyota;65645
6636;Volvo;37771
6637;Mercedes-Benz;15672
6638;Audi;10454
6639;Porsche;41250
6640;Hyundai;14984
6641;Volvo;52653
6642;Kia;68726
6643;Chevrolet;72779
6644;Volvo;68754
6645;Jaguar;6651
6646;Mazda;13945
6647;Volvo;34110
6648;Toyota;54944
6649;Honda;25829
6650;Volkswagen;42178
6651;Tesla;75693
6652;Mazda;19105
6653;Land Rover;7908
6654;Toyota;45573
6655;Lexus;45027
6656;Ford;46703
6657;Hyundai;6896
6658;Honda;12433
6659;Volkswagen;58036
6660;Honda;32816
6661;Lexus;53991
6662;Ford;75626
6663;Kia;23417
6664;Chevrolet;24568
6665;Hyundai;15935
6666;Mercedes-Benz;32685
6667;Volvo;61036
6668;Jeep;12670
6669;Land Rover;11518
6670;Mazda;41168
6671;Volkswagen;22164
6672;Honda;6333
6673;BMW;67607
6674;Mazda;9010
6675;Hyundai;73136
6676;Honda;34310
6677;Ford;31177
6678;Jaguar;6250
6679;Ford;14418
6680;Hyundai;59999
6681;Tesla;57815
6682;Mercedes-Benz;9816
6683;Tesla;11000
6684;Volkswagen;33478
6685;Lexus;14425
6686;Toyota;28650
6687;Kia;48716
6688;BMW;66795
6689;Honda;46145
6690;Volkswagen;16654
6691;Hyundai;47494
6692;Tesla;45884
6693;Ford;28270
6694;Toyota;66875
6695;Chevrolet;25758
6696;Mercedes-Benz;24733
6697;Volvo;75997
6698;Nissan;28329
6699;Volkswagen;43578
6700;Lexus;75673
6701;Nissan;66699
6702;Ford;23186
6703;Porsche;7679
6704;BMW;6331
6705;Audi;50478
6706;Audi;31939
6707;BMW;48488
6708;Nissan;16931
6709;Lexus;40627
6710;Hyundai;46281
6711;Lexus;18611
6712;Volkswagen;25454
6713;Toyota;70884
6714;Tesla;46252
6715;Jeep;79358
6716;Nissan;23332
6717;Subaru;37478
6718;Subaru;13764
6719;Volvo;67322
6720;Jeep;66153
6721;Porsche;8300
6722;Land Rover;64108
6723;Kia;15635
6724;Tesla;66184
6725;Hyundai;12171
6726;Tesla;37196
6727;Volvo;69446
6728;Porsche;65335
6729;Kia;20981
6730;Land Rover;40516
6731;Porsche;77223
6732;Subaru;13994
6733;Porsche;37537
6734;Jaguar;43477
6735;Volkswagen;48693
6736;Hyundai;63470
6737;Kia;51761
6738;Audi;11957
6739;Porsche;32037
6740;Audi;8032
6741;Chevrolet;49327
6742;Land Rover;35614
6743;Lexus;65194
6744;Audi;27412
6745;Tesla;67359
6746;Tesla;27737
6747;Tesla;76326
6748;BMW;21497
6749;Mazda;53658
6750;Mazda;32589
6751;Subaru;52181
6752;Mercedes-Benz;18948
6753;Mazda;46289
6754;Mazda;76502
6755;Mazda;37342
6756;Porsche;64025
6757;Ford;51423
6758;Honda;18342
6759;Tesla;44949
6760;Mazda;19480
6761;Land Rover;11689
6762;Mercedes-Benz;53508
6763;Mercedes-Benz;68284
6764;Toyota;61257
6765;Mercedes-Benz;16818
6766;Jaguar;60766
6767;Audi;77270
6768;BMW;69408
6769;Toyota;57313
6770;BMW;38067
6771;Tesla;69279
6772;Chevrolet;74720
6773;Jeep;16271
6774;Lexus;54520
6775;Ford;7023
6776;Chevrolet;73327
6777;Mazda;74679
6778;Volvo;65319
6779;Audi;33933
6780;Jeep;16818
6781;Mazda;50962
6782;Jaguar;37371
6783;Jeep;77907
6784;Land Rover;37352
6785;Tesla;18497
6786;Chevrolet;33477
6787;Honda;17573
6788;Volvo;36922
6789;Volvo;79926
6790;Ford;47921
6791;Subaru;18137
6792;Ford;10863
6793;Kia;9786
6794;Ford;43421
6795;Audi;23536
6796;Ford;44816
6797;Volkswagen;39300
6798;Mercedes-Benz;67871
6799;BMW;32001
6800;Lexus;39501
6801;BMW;55518
6802;Volvo;34885
6803;Kia;38572
6804;Nissan;19233
6805;Volkswagen;23195
6806;Volvo;9408
6807;Volkswagen;32803
6808;Jeep;53629
6809;Ford;25038
6810;Land Rover;62376
6811;Ford;30527
6812;Subaru;30283
6813;Lexus;74280
6814;BMW;68692
6815;Kia;71352
6816;Audi;64670
6817;Land Rover;9580
6818;Subaru;54533
6819;Jeep;45449
6820;Hyundai;56297
6821;Audi;57310
6822;Audi;9471
6823;Tesla;70514
6824;Volkswagen;66391
6825;Chevrolet;46904
6826;Jeep;60976
6827;Subaru;46967
6828;Audi;24081
6829;Honda;77648
6830;Porsche;55273
6831;Porsche;50860
6832;Jaguar;51767
6833;Subaru;27076
6834;Kia;20602
6835;Hyundai;54555
6836;Jaguar;57120
6837;Jaguar;70550
6838;Honda;23358
6839;Kia;72434
6840;Tesla;57698
6841;Lexus;17074
6842;Volkswagen;69071
6843;Hyundai;63281
6844;BMW;50327
6845;Mazda;7370
6846;Mercedes-Benz;63370
6847;Jeep;42810
6848;Chevrolet;57201
6849;Toyota;53830
6850;Ford;45458
6851;Tesla;73945
6852;Mazda;61678
6853;Mercedes-Benz;19564
6854;Volkswagen;52295
6855;Mazda;21812
6856;Lexus;53842
6857;Volkswagen;19633
6858;Tesla;70188
6859;Toyota;43540
6860;Nissan;70928
6861;Hyundai;70955
6862;Land Rover;10615
6863;Mazda;45662
6864;Kia;41578
6865;Jeep;28839
6866;Mercedes-Benz;23857
6867;Volvo;71283
6868;Volkswagen;49165
6869;Hyundai;40475
6870;Ford;38088
6871;Honda;27834
6872;Mazda;48387
6873;Tesla;11814
6874;Toyota;59434
6875;Lexus;8722
6876;Jaguar;66745
6877;Volvo;74083
6878;Ford;42953
6879;Ford;21733
6880;Kia;47109
6881;Chevrolet;29339
6882;Mercedes-Benz;21668
6883;Volvo;61898
6884;Jeep;60759
6885;Tesla;35855
6886;Hyundai;31594
6887;Honda;16576
6888;Honda;68322
6889;Toyota;34383
6890;Jeep;70982
6891;Audi;58163
6892;Volvo;66785
6893;Mazda;66210
6894;Jeep;64886
6895;Kia;63947
6896;Volkswagen;39489
6897;Chevrolet;45758
6898;Porsche;69608
6899;Volvo;51720
6900;Volkswagen;23931
6901;Subaru;47945
6902;Mercedes-Benz;24519
6903;Volvo;74755
6904;Audi;26786
6905;Toyota;26939
6906;Mazda;74197
6907;Audi;29776
6908;Audi;54103
6909;Jaguar;69023
6910;Chevrolet;19030
6911;Jeep;65329
6912;Nissan;40389
6913;Honda;44919
6914;Audi;69623
6915;Nissan;20492
6916;Porsche;49925
6917;BMW;33730
6918;Tesla;60387
6919;Porsche;5923
6920;Lexus;72436
6921;BMW;52313
6922;Ford;12998
6923;Toyota;11963
6924;Audi;62406
6925;Land Rover;24989
6926;Land Rover;16060
6927;Volvo;61496
6928;Toyota;18647
6929;Chevrolet;35217
6930;Porsche;79715
6931;Mazda;55304
6932;Honda;29346
6933;Hyundai;64605
6934;Toyota;37180
6935;Mercedes-Benz;46945
6936;Lexus;6950
6937;Jeep;39265
6938;Kia;73470
6939;Chevrolet;7561
6940;BMW;72781
6941;Land Rover;6976
6942;Jaguar;79189
6943;Nissan;39410
6944;Subaru;7769
6945;Mazda;15873
6946;Hyundai;14474
6947;Volvo;20104
6948;Tesla;13379
6949;Porsche;75898
6950;Subaru;50518
6951;BMW;68856
6952;BMW;32176
6953;Kia;47116
6954;Hyundai;47039
6955;BMW;61141
6956;Toyota;6315
6957;Land Rover;59174
6958;Chevrolet;18024
6959;Kia;25056
6960;Mercedes-Benz;79183
6961;Chevrolet;26690
6962;Hyundai;63108
6963;Jaguar;70734
6964;Kia;45326
6965;Hyundai;59725
6966;Jaguar;68009
6967;BMW;28579
6968;Tesla;13564
6969;Porsche;68613
6970;Mercedes-Benz;25957
6971;BMW;40446
6972;Subaru;74961
6973;Land Rover;13163
6974;Honda;66694
6975;Porsche;24772
6976;Ford;75616
6977;Lexus;61934
6978;Volkswagen;69995
6979;Subaru;60157
6980;Mazda;76818
6981;Kia;73414
6982;Mazda;35123
6983;Mazda;59152
6984;Porsche;38329
6985;Honda;22788
6986;Volvo;59465
6987;Mercedes-Benz;78335
6988;Mazda;56237
6989;BMW;67387
6990;Volvo;11285
6991;Land Rover;8340
6992;Land Rover;60149
6993;Audi;10839
6994;Chevrolet;5235
6995;Subaru;28957
6996;Honda;75563
6997;Volkswagen;45678
6998;Subaru;71231
6999;Jeep;49380
7000;Tesla;43001
7001;Kia;16685
7002;Nissan;23443
7003;Mercedes-Benz;69936
7004;Jaguar;7588
7005;Ford;38883
7006;BMW;35690
7007;Volvo;30274
7008;Volvo;26112
